2025-11-18 11:38:04	None
2025-11-18 11:38:05	1749387.709593296
2025-11-18 11:38:06	2044324.3456435204
2025-11-18 11:38:07	2030756.9172821045
2025-11-18 11:38:08	2036617.405110836
2025-11-18 11:38:09	None
2025-11-18 11:38:10	None
2025-11-18 11:38:11	None
2025-11-18 11:38:12	1760682.8786406517
2025-11-18 11:38:13	2020457.4298410416
2025-11-18 11:38:14	1942249.3688144684
2025-11-18 11:38:15	2081839.7404441833
